,cleaningDay,Run,HCW_related_infecs,Number_of_Patients_sick,prob_patient_sick,prob_new_patient,prob_transmission,isolation_factor,isolate_sick,isolation_time,icu_hcw_wash_rate,outside_hcw_wash_rate,height,width
1271,180,1271,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1272,180,1272,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1273,180,1273,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1274,180,1274,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1275,180,1275,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1276,180,1276,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1277,180,1277,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1278,180,1278,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1279,180,1279,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1280,180,1280,9,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1281,180,1281,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1282,180,1282,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1283,180,1283,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1284,180,1284,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1285,180,1285,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1286,180,1286,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1287,180,1287,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1288,180,1288,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1289,180,1289,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1290,180,1290,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1291,180,1291,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1292,180,1292,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1293,180,1293,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1294,180,1294,2,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1295,180,1295,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1296,180,1296,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1297,180,1297,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1298,180,1298,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1299,180,1299,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1300,180,1300,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1301,180,1301,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1302,180,1302,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1303,180,1303,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1304,180,1304,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1305,180,1305,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1306,180,1306,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1307,180,1307,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1308,180,1308,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1309,180,1309,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1310,180,1310,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1311,180,1311,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1312,180,1312,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1313,180,1313,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1314,180,1314,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1315,180,1315,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1316,180,1316,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1317,180,1317,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1318,180,1318,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1319,180,1319,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1320,180,1320,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1321,180,1321,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1322,180,1322,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1323,180,1323,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1324,180,1324,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1325,180,1325,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1326,180,1326,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1327,180,1327,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1328,180,1328,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1329,180,1329,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1330,180,1330,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1331,180,1331,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1332,180,1332,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1333,180,1333,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1334,180,1334,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1335,180,1335,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1336,180,1336,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1337,180,1337,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1338,180,1338,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1339,180,1339,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1340,180,1340,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1341,180,1341,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1342,180,1342,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1343,180,1343,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1344,180,1344,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1345,180,1345,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1346,180,1346,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1347,180,1347,7,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1348,180,1348,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1349,180,1349,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1350,180,1350,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1351,180,1351,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1352,180,1352,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1353,180,1353,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1354,180,1354,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1355,180,1355,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1356,180,1356,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1357,180,1357,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1358,180,1358,6,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1359,180,1359,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1360,180,1360,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1361,180,1361,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1362,180,1362,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1363,180,1363,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1364,180,1364,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1365,180,1365,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1366,180,1366,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1367,180,1367,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1368,180,1368,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1369,180,1369,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1370,180,1370,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1371,180,1371,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1372,180,1372,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1373,180,1373,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1374,180,1374,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1375,180,1375,13,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1376,180,1376,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1377,180,1377,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1378,180,1378,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1379,180,1379,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1380,180,1380,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1381,180,1381,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1382,180,1382,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1383,180,1383,9,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1384,180,1384,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1385,180,1385,3,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1386,180,1386,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1387,180,1387,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1388,180,1388,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1389,180,1389,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1390,180,1390,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1391,180,1391,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1392,180,1392,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1393,180,1393,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1394,180,1394,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1395,180,1395,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1396,180,1396,6,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1397,180,1397,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1398,180,1398,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1399,180,1399,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1400,180,1400,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1401,180,1401,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1402,180,1402,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1403,180,1403,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1404,180,1404,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1405,180,1405,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1406,180,1406,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1407,180,1407,5,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1408,180,1408,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1409,180,1409,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1410,180,1410,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1411,180,1411,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1412,180,1412,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1413,180,1413,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1414,180,1414,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1415,180,1415,4,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1416,180,1416,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1417,180,1417,7,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1418,180,1418,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1419,180,1419,9,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1420,180,1420,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1421,180,1421,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1422,180,1422,3,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1423,180,1423,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1424,180,1424,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1425,180,1425,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1426,180,1426,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1427,180,1427,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1428,180,1428,4,7,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1429,180,1429,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1430,180,1430,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1431,180,1431,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1432,180,1432,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1433,180,1433,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1434,180,1434,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1435,180,1435,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1436,180,1436,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1437,180,1437,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1438,180,1438,10,8,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1439,180,1439,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1440,180,1440,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1441,180,1441,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1442,180,1442,6,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1443,180,1443,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1444,180,1444,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1445,180,1445,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1446,180,1446,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1447,180,1447,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1448,180,1448,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1449,180,1449,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1450,180,1450,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1451,180,1451,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1452,180,1452,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1453,180,1453,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1454,180,1454,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1455,180,1455,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1456,180,1456,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1457,180,1457,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1458,180,1458,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1459,180,1459,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1460,180,1460,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1461,180,1461,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1462,180,1462,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1463,180,1463,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1464,180,1464,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1465,180,1465,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1466,180,1466,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1467,180,1467,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1468,180,1468,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1469,180,1469,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1470,180,1470,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1471,180,1471,5,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1472,180,1472,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1473,180,1473,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1474,180,1474,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1475,180,1475,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1476,180,1476,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1477,180,1477,0,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1478,180,1478,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1479,180,1479,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1480,180,1480,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1481,180,1481,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1482,180,1482,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1483,180,1483,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1484,180,1484,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1485,180,1485,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1486,180,1486,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1487,180,1487,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1488,180,1488,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1489,180,1489,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1490,180,1490,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1491,180,1491,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1492,180,1492,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1493,180,1493,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1494,180,1494,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1495,180,1495,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1496,180,1496,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1497,180,1497,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1498,180,1498,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1499,180,1499,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1500,360,1500,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1501,360,1501,13,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1502,360,1502,9,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1503,360,1503,13,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1504,360,1504,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1505,360,1505,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1506,360,1506,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1507,360,1507,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1508,360,1508,17,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1509,360,1509,17,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1510,360,1510,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1511,360,1511,13,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1512,360,1512,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1513,360,1513,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1514,360,1514,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1515,360,1515,14,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1516,360,1516,15,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1517,360,1517,8,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1518,360,1518,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1519,360,1519,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1520,360,1520,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1521,360,1521,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1522,360,1522,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1523,360,1523,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1524,360,1524,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1525,360,1525,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1526,360,1526,19,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1527,360,1527,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1528,360,1528,9,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1529,360,1529,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1530,360,1530,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1531,360,1531,14,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1532,360,1532,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1533,360,1533,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1534,360,1534,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1535,360,1535,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1536,360,1536,25,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1537,360,1537,17,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1538,360,1538,9,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1539,360,1539,14,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1540,360,1540,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1541,360,1541,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1542,360,1542,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1543,360,1543,11,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1544,360,1544,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1545,360,1545,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1546,360,1546,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1547,360,1547,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1548,360,1548,17,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1549,360,1549,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1550,360,1550,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1551,360,1551,9,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1552,360,1552,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1553,360,1553,12,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1554,360,1554,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1555,360,1555,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1556,360,1556,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1557,360,1557,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1558,360,1558,11,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1559,360,1559,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1560,360,1560,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1561,360,1561,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1562,360,1562,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1563,360,1563,16,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1564,360,1564,15,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1565,360,1565,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1566,360,1566,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1567,360,1567,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1568,360,1568,17,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1569,360,1569,15,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1570,360,1570,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1571,360,1571,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1572,360,1572,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1573,360,1573,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1574,360,1574,12,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1575,360,1575,14,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1576,360,1576,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1577,360,1577,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1578,360,1578,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
